date,open,high,low,close,volume
20200609,8.7599,9.0683,8.7114,9.0048,11712221
20200610,9.126,9.4567,9.1118,9.3241,15804537
20200611,9.1083,9.2191,8.746,8.7562,14591256
20200612,9.1208,9.1454,8.6637,8.8918,14272704
20200615,8.7751,9.1404,8.7039,9.132,10000054
20200616,9.183,9.2245,8.7985,9.0272,13392875
20200617,9.0722,9.2566,9.0289,9.1939,10207641
20200618,9.185,9.2402,9.073,9.176,6360238
20200619,9.2004,9.402,9.1853,9.2191,13104013
20200622,9.2576,9.4878,9.2311,9.4834,9961662
20200623,9.5075,9.5986,9.3647,9.407,9377685
20200624,9.4331,9.5129,9.1029,9.1934,11234272
20200625,9.3131,9.4617,9.1404,9.4468,9401800
20200626,9.4567,9.4567,9.0834,9.1133,14802144
20200629,9.128,9.1626,8.8595,9.1581,8556203
20200630,9.2716,9.4829,9.2243,9.4545,9197300
20200701,9.4774,9.5321,9.3701,9.4866,8166170
20200702,9.5951,9.6931,9.5346,9.5685,9101352
20200706,9.6974,9.8636,9.6683,9.7944,7897343
20200707,9.9009,10.0241,9.8059,9.8268,8944993
20200708,9.9482,10.1784,9.9201,10.1695,9137013
20200709,10.333,10.5219,10.1869,10.4611,12363680
20200710,10.5405,10.6067,10.3315,10.4315,12441869
20200713,10.5467,10.7431,9.9793,10.0065,11426874
20200714,10.0291,10.3554,9.7409,10.3297,13566855
20200715,10.3668,10.3855,10.0099,10.1807,10099623
20200716,9.9694,10.1603,9.8504,10.0886,8624118
20200717,10.1789,10.2018,10.0418,10.155,6657116
20200720,10.2275,10.4833,10.1105,10.4629,7121271
20200721,10.4651,10.5118,10.2399,10.2815,6941671
20200722,10.3203,10.5542,10.2447,10.3912,9182271
20200723,10.4024,10.499,9.9856,10.0836,10291532
20200724,9.83,10.3175,9.7325,10.1481,11832300
20200727,10.1856,10.3942,10.1712,10.374,7303255
20200728,10.327,10.3347,10.1628,10.169,6790901
20200729,10.3435,10.4684,10.2999,10.4178,7112692
20200730,10.3277,10.5747,10.2484,10.5657,7722004
20200731,10.5151,10.7175,10.3855,10.5664,9657150
20200803,10.6836,11.0482,10.6664,10.9601,10325456
20200804,10.9997,11.1766,10.8563,11.1766,7758390
20200805,11.1928,11.3199,11.1154,11.2353,6262493
20200806,11.2981,11.3063,11.1278,11.2839,6107892
20200807,11.261,11.4524,10.9872,11.1485,8562899
20200810,11.2826,11.3563,10.8071,11.1141,10694898
20200811,11.0233,11.086,10.7466,10.8006,8862763
20200812,10.9407,11.4148,10.9083,11.3881,11623573
20200813,11.4934,11.6684,11.304,11.3909,9361489
20200814,11.4775,11.6514,11.3884,11.5113,9160904
20200817,11.7973,12.3532,11.7634,12.2808,15532523
20200818,12.3933,12.4391,12.0312,12.2049,12586155
20200819,12.2405,12.2589,12.0429,12.0832,15565558
20200820,11.9205,12.3186,11.8246,12.0857,23034656
20200821,12.1462,12.7504,12.1396,12.6257,24996738
20200824,12.8251,12.8537,12.4505,12.6623,12264105
20200825,12.5732,12.7031,12.5165,12.6919,7226920
20200826,12.7409,12.8099,12.62,12.7148,8031073
20200827,12.7233,12.7915,12.5092,12.5707,7940073
20200828,12.6172,13.0881,12.5849,13.0879,13428963
20200831,13.1227,13.5132,12.9784,13.3136,12521030
20200901,13.4226,13.9342,13.3793,13.7622,12811849
20200902,14.6412,14.6641,13.8408,14.2854,21850322
20200903,13.7698,13.8254,12.8239,12.9601,23628151
20200904,12.7293,13.1189,11.6549,12.5688,36592071
20200908,11.6845,12.4966,11.6544,11.8623,19893237
20200909,12.3472,12.7547,12.1797,12.6609,18404957
20200910,12.934,13.0096,12.1152,12.2593,17467111
20200911,12.4324,12.5986,11.8451,12.1127,15923172
20200914,13.0253,13.2583,12.5774,12.8175,30043624
20200915,13.2235,13.2421,12.7731,12.9357,18188914
20200916,12.9021,13.037,12.4605,12.4612,13939985
20200917,12.0806,12.5362,11.9835,12.4104,19812794
20200918,12.5401,12.5787,11.9377,12.1374,17461548
20200921,11.8742,12.4692,11.8538,12.464,18026061
20200922,12.5215,12.5942,12.1038,12.584,16161302
20200923,12.522,12.6728,12.0278,12.0721,16175308
20200924,12.0209,12.516,11.9629,12.2954,18281008
20200925,12.3945,12.8287,12.1936,12.8189,14700407
20200928,12.9847,12.9962,12.6957,12.9795,14345228
20200929,12.8824,13.3855,12.8782,13.1694,15575124
20200930,13.1015,13.5645,13.0943,13.4729,17229603
20201001,13.6994,13.7042,13.4035,13.5565,13125059
20201002,13.1687,13.4619,12.9954,13.0066,13812397
20201005,13.1797,13.5862,13.1665,13.5844,11995457
20201006,13.7711,14.0818,13.6068,13.678,19610496
20201007,13.9402,14.0591,13.8045,13.9046,10452129
20201008,14.0151,14.0245,13.6994,13.7798,9472522
20201009,13.7084,13.7654,13.6026,13.7042,8672273
20201012,13.9299,14.2859,13.8533,14.1654,10868595
20201013,14.2356,14.2874,13.9589,14.1876,8615078
20201014,14.2297,14.2817,13.9006,14.0352,6916178
20201015,13.7519,13.9461,13.7091,13.9105,6680628
20201016,13.977,14.0614,13.7338,13.7527,6065990
20201019,13.8437,13.924,13.3497,13.4403,7451714
20201020,13.5257,13.741,13.4495,13.5874,5730301
20201021,13.567,13.7328,13.4201,13.4672,5489933
20201022,13.4649,13.5538,13.1754,13.3041,7261986
20201023,13.3927,13.5354,13.2347,13.5324,5837107
20201026,13.3698,13.6345,12.983,13.0853,8422358
20201027,13.2494,13.3848,13.1353,13.3397,6262992
20201028,13.1418,13.2036,12.5553,12.5732,9412952
20201029,12.7838,13.1366,12.6957,12.9686,8002046
20201030,12.7953,12.8813,12.2476,12.4806,10434900
20201102,12.6039,12.782,12.3422,12.5272,7491316
20201103,12.6544,13.0492,12.5491,12.9641,6822527
20201104,13.3323,13.7686,13.2801,13.7355,10255732
20201105,14.1022,14.278,13.9314,14.0997,7975708
20201106,14.0497,14.5266,13.8359,14.5,9583732
20201109,14.4906,14.629,13.5528,13.5727,14574447
20201110,13.5486,13.5486,12.5745,12.7156,16101680
20201111,12.9982,13.3777,12.8931,13.3609,10118586
20201112,13.4215,13.7074,13.2593,13.3995,9165875
20201113,13.5693,13.6106,13.0037,13.2404,8669058
20201116,13.1164,13.5914,13.1,13.4577,10344370
20201117,13.4948,13.5384,13.2472,13.3651,7800699
20201118,13.4079,13.5478,13.1289,13.3716,12773133
20201119,13.1565,13.4301,13.0442,13.383,14148355
20201120,13.3967,13.4371,13.0094,13.032,8527245
20201123,13.1151,13.3255,12.9601,13.0841,9033855
20201124,13.0866,13.106,12.8301,12.9026,8662499
20201125,12.977,13.2129,12.9646,13.1784,6497910
20201127,13.3181,13.3504,13.1145,13.2048,4181880
20201130,13.2085,13.3554,12.9171,13.3445,7173800
20201201,13.4348,13.4712,13.1719,13.333,7439282
20201202,13.2937,13.6152,13.1779,13.4868,7084030
20201203,13.5337,13.6059,13.2762,13.3429,4988016
20201204,13.3952,13.5063,13.3356,13.5045,5056085
20201207,13.5473,13.6768,13.4465,13.5528,5581081
20201208,13.5312,13.5449,13.2289,13.2971,6798022
20201209,13.2478,13.3608,12.8172,12.8795,10032530
20201210,12.818,13.017,12.7985,12.9208,5194118
20201211,12.9159,12.9684,12.7722,12.9617,5231641
20201214,13.036,13.3357,13.0257,13.256,6753947
20201215,13.3865,13.4106,13.1345,13.3076,4837148
20201216,13.3693,13.384,13.1601,13.19,5577867
20201217,13.3138,13.3265,13.1263,13.2884,5784597
20201218,13.326,13.3519,13.0187,13.2194,8551616
20201221,13.0229,13.317,12.9161,13.2794,7558304
20201222,13.2665,13.2844,13.0021,13.2256,4657872
20201223,13.2035,13.2224,12.9535,12.9577,4478569
20201224,12.9856,13.0805,12.8875,12.9423,2447088
20201228,13.0107,13.0107,12.7126,12.8489,5314141
20201229,12.8738,13.0207,12.7914,12.892,4259304
20201230,12.9388,13.1614,12.8456,13.0937,5634929
20201231,13.0844,13.099,12.8638,13.0033,4810610
20210104,13.0523,13.5984,12.9111,13.0615,14016045
20210105,13.0478,13.3902,13.0351,13.3516,8068998
