date,open,high,low,close,volume
20191015,87.107,88.8225,87.031,88.369,3129244
20191016,88.6665,89.312,88.526,88.8715,2804068
20191017,89.8245,89.9425,89.101,89.374,2713773
20191018,89.39,89.699,87.46,87.8755,3366091
20191021,88.483,89.294,88.25,89.283,2224902
20191022,89.4075,89.489,88.1,88.2865,2234425
20191023,88.065,88.5025,87.1,88.1085,2190380
20191024,88.5545,89.4169,88.0135,89.039,5204350
20191025,84.8775,88.2105,84.75,88.0665,9626402
20191028,87.403,88.935,87.125,88.854,3708851
20191029,88.7405,88.85,87.7905,88.1355,2276855
20191030,88.012,89.119,87.9558,88.9995,2449405
20191031,88.7995,89.6,88.5738,88.833,2781185
20191101,89.4005,89.8723,89.2605,89.572,2790354
20191104,90.0505,90.753,90.0505,90.233,2771922
20191105,90.458,90.5125,89.7,90.0855,1885543
20191106,90.05,90.125,89.429,89.7885,2029783
20191107,90.188,90.295,89.174,89.41,2651086
20191108,89.3945,89.494,88.702,89.294,2126198
20191111,88.9,89.0,88.3565,88.5825,1947810
20191112,88.733,89.311,88.5955,88.9,2038925
20191113,88.6695,88.75,87.3661,87.6555,2926892
20191114,87.5715,88.3297,87.478,87.73,2269417
20191115,88.0025,88.084,86.643,86.9745,3931141
20191118,86.915,87.685,86.1355,87.6265,2841907
20191119,87.8495,88.034,87.1515,87.6395,2274535
20191120,87.457,88.1262,86.706,87.2765,2793759
20191121,87.15,87.3435,86.518,86.7355,2662938
20191122,86.951,87.3215,86.55,87.286,2479081
20191125,87.6625,88.871,87.662,88.692,3489467
20191126,88.996,89.8515,88.9175,89.847,3190428
20191127,90.05,91.225,89.8655,90.9255,3035846
20191129,90.889,91.2345,90.0395,90.04,1923440
20191202,90.22,90.2775,88.134,89.08,3931750
20191203,88.0,88.6435,87.3615,88.498,3529582
20191204,88.7005,89.4545,88.011,88.0345,2680700
20191205,88.175,88.175,87.0,87.024,2827852
20191206,87.56,87.72,87.0065,87.58,3119979
20191209,87.533,88.3446,87.2805,87.4755,2502489
20191210,87.37,87.5335,86.75,86.9605,2515644
20191211,87.0835,87.5,86.7855,87.436,2101318
20191212,87.5,88.2,87.272,88.0165,3103949
20191213,88.25,88.4495,87.75,88.047,2747909
20191216,88.35,88.475,87.8525,88.4605,3149345
20191217,88.9005,89.6,88.8695,89.533,3646697
20191218,89.751,89.91,89.118,89.2015,3354137
20191219,89.025,89.6495,88.703,89.614,2738320
20191220,89.9808,90.1485,89.1225,89.325,5152460
20191223,89.413,89.65,89.2255,89.65,2137493
20191224,89.6905,89.7785,89.3788,89.4605,881337
20191226,90.0505,93.523,89.975,93.4385,6024608
20191227,94.146,95.07,93.3005,93.49,6188754
20191230,93.7,94.2,92.031,92.3445,3677306
20191231,92.1,92.663,91.6115,92.392,2510380
20200102,93.75,94.9005,93.2075,94.9005,4035910
20200103,93.225,94.3098,93.225,93.7485,3766604
20200106,93.0,95.1845,93.0,95.144,4065698
20200107,95.225,95.6945,94.6022,95.343,4134010
20200108,94.902,95.55,94.3222,94.5985,3511966
20200109,95.4945,95.891,94.7902,95.0525,3174962
20200110,95.2685,95.347,94.0,94.158,2856959
20200113,94.5655,94.9,94.04,94.565,2785844
20200114,94.294,94.3555,92.9275,93.472,3446381
20200115,93.6125,93.943,92.7545,93.101,2896592
20200116,94.1495,94.2795,93.301,93.897,2659493
20200117,94.2945,94.332,92.8625,93.236,3997340
20200121,93.25,94.7135,93.0,94.6,3707785
20200122,94.8045,95.125,94.167,94.373,3216257
20200123,94.2555,94.4988,93.638,94.229,2484613
20200124,94.5685,94.7495,92.372,93.082,3766181
20200127,91.0,92.05,90.767,91.417,3528509
20200128,92.025,92.9055,91.501,92.6625,2808040
20200129,93.2,93.7375,92.751,92.9,2101390
20200130,92.9,93.6435,92.5305,93.534,6327438
20200131,102.5735,102.786,100.1135,100.436,15567283
20200203,100.53,102.425,100.0125,100.21,5899094
20200204,101.494,102.99,100.7685,102.4835,5289338
20200205,103.551,103.551,101.6,101.9935,4376174
20200206,102.051,102.815,101.24,102.5115,3182954
20200207,102.0995,104.9265,101.905,103.964,5095347
20200210,104.2505,106.78,104.248,106.6955,5056235
20200211,107.545,109.2975,106.8,107.54,5746011
20200212,108.16,109.0125,107.7645,108.0,3334264
20200213,107.2495,108.514,107.1,107.4935,3031791
20200214,107.784,107.9518,106.2945,106.7435,2606169
20200218,106.251,108.3035,106.2053,107.7835,2951070
20200219,108.39,109.255,108.056,108.511,2561165
20200220,108.6535,108.8395,106.3725,107.655,3131342
20200221,107.1075,107.2275,104.4,104.7985,4650740
20200224,100.159,101.9648,99.3987,100.4645,6546997
20200225,101.321,101.73,97.921,98.637,6219094
20200226,98.514,100.7335,98.0225,98.9795,5240402
20200227,96.719,98.75,94.1381,94.215,8143993
20200228,90.7315,94.488,90.5564,94.1875,9493797
