date,open,high,low,close,volume
20221219,132.8553,132.9438,129.1286,130.1611,79592614
20221220,129.1974,131.0264,127.7225,130.0922,77432819
20221221,130.7609,134.527,130.5347,133.1897,85927993
20221222,132.11,132.3145,128.1256,130.0234,77852108
20221223,128.7353,130.2053,127.4766,129.6596,63814893
20221227,129.1876,129.2171,126.572,127.8601,69007830
20221228,127.5061,128.841,123.7695,123.9367,85438391
20221229,125.8542,128.304,125.5985,127.4471,75703710
20221230,126.2672,127.7815,125.3035,127.7618,77034209
20230103,128.1059,128.7156,122.0979,122.9829,112117471
20230104,124.7725,126.5088,122.9927,124.2514,89113633
20230105,125.0085,125.6378,122.6781,122.9337,80962708
20230106,123.9072,128.1158,122.8059,127.457,87754715
20230109,128.2879,131.1837,127.7225,127.9781,70790813
20230110,128.0863,129.0731,125.982,128.5484,63896155
20230111,129.0598,131.282,128.2829,131.2624,69458949
20230112,131.6459,132.0195,129.2466,131.1837,71379648
20230113,129.8267,132.6685,129.4629,132.5112,57809719
20230117,132.58,134.999,131.8917,133.6715,63646627
20230118,134.5319,136.2969,132.7767,132.9537,69672800
20230119,131.8425,133.9763,131.5377,133.0127,58280413
20230120,133.0225,135.7168,131.9802,135.5693,80223626
20230123,135.8151,140.9234,135.5988,138.7552,81760313
20230124,137.9637,140.771,137.9587,140.1515,66435142
20230125,138.5389,140.0532,136.4936,139.4927,65799349
20230126,140.7808,141.8428,139.532,141.5577,54105068
20230127,140.7661,144.7731,140.6923,143.4948,70555843
20230130,142.5361,143.1211,140.4662,140.6137,64015274
20230131,140.3187,141.9313,139.9057,141.8822,65874459
20230201,141.5675,144.1634,138.9617,143.0031,77663633
20230202,146.4152,148.6572,145.6974,148.3032,118338980
20230203,145.5597,154.7537,145.3631,151.9218,154357337
20230206,150.0289,150.5451,148.2639,149.198,69858306
20230207,148.1262,152.6396,148.1262,152.0693,83322551
20230208,151.3121,152.0004,148.6454,149.3848,64120079
20230209,151.2089,151.7546,147.9099,148.3524,56007143
20230210,147.1902,149.0417,146.9538,148.7167,57450708
20230213,148.6595,151.9173,148.628,151.5135,62199013
20230214,149.8098,151.4347,148.5689,150.8734,61707573
20230215,150.7848,153.1385,150.5583,152.9711,65669252
20230216,151.1787,153.9559,151.0187,151.3757,68167942
20230217,150.0363,150.6764,148.5591,150.2333,59144118
20230221,147.919,149.0023,146.1512,146.2251,58867230
20230222,146.6092,147.6728,144.9251,146.6486,51011305
20230223,147.8106,148.0568,145.0039,147.1311,48394249
20230224,144.8759,144.9547,143.5072,144.482,55469606
20230227,145.4668,146.9046,145.2107,145.6736,44998470
20230228,144.8168,146.816,144.6001,145.1713,50546998
20230301,144.6001,144.9926,142.8078,143.1032,55478991
20230302,142.1873,144.482,141.7146,143.6941,52279761
20230303,145.7967,148.8151,145.0925,148.7364,70732297
20230306,151.4495,153.9263,151.1295,151.4938,87558028
20230307,151.3658,151.6907,148.8348,149.2977,56182028
20230308,150.4893,151.1393,149.5242,150.5484,47204791
20230309,151.2269,152.1881,147.9436,148.303,53833582
20230310,147.9288,148.6477,145.3679,146.2448,68572400
20230313,145.5603,150.8143,145.4569,148.1849,84457122
20230314,148.9826,151.0704,147.8205,150.2727,73695893
20230315,148.8939,150.9177,147.6432,150.6666,77167866
20230316,149.8492,154.0839,149.3371,153.4832,76254419
20230317,153.7097,154.3596,151.937,152.6461,98944633
20230320,152.715,155.4232,151.809,155.0096,73641415
20230321,154.9308,156.9792,154.1627,156.8611,73938285
20230322,156.8808,159.6776,155.4134,155.4331,75701811
20230323,156.4179,159.0967,155.2854,156.5164,67622060
20230324,156.4474,157.905,155.4528,157.8163,59256343
20230327,157.511,158.3284,155.4725,155.8763,52390266
